"index","ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","IGNORE_Accounts","RISK_Adjustment","TARGET_Adjusted"
"730",4493227,36,"PSFederal","Vocational","Married","Support",51114.65,"Male",0,40,"UnitedStates",0,0
"731",4493295,32,"Private","Bachelor","Absent","Professional",74199.12,"Male",0,40,"UnitedStates",5576,1
"732",4502102,50,"Consultant","HSgrad","Divorced","Professional",43445.15,"Female",0,60,"Vietnam",0,0
"733",4502195,47,"PSLocal","College","Divorced","Executive",56729.66,"Male",0,56,"UnitedStates",344,1
"734",4505407,61,NA,"Bachelor","Absent",NA,52767.29,"Male",0,7,"UnitedStates",0,1
"735",4508455,54,"Private","HSgrad","Married","Repair",5360.35,"Male",0,44,"UnitedStates",0,0
"736",4516220,48,"Private","Bachelor","Married","Support",113867.76,"Female",0,40,"UnitedStates",99999,1
"737",4516940,37,"Private","Bachelor","Married","Professional",39289.48,"Male",0,45,"UnitedStates",14389,1
"738",4517660,44,"Private","HSgrad","Married","Transport",49981.25,"Male",0,40,"UnitedStates",0,1
"739",4520829,40,"Private","College","Married","Repair",35791.19,"Male",0,40,"UnitedStates",0,0
"740",4524960,27,"Private","College","Absent","Farming",108664.63,"Male",0,45,"UnitedStates",0,0
"741",4527269,36,"Private","Bachelor","Married","Support",34606.74,"Male",0,40,"UnitedStates",0,0
"742",4530435,45,"Private","College","Married","Clerical",198316.61,"Female",1902,35,"UnitedStates",3812,1
"743",4533489,32,"PSState","Bachelor","Married","Executive",134250.87,"Female",0,55,"UnitedStates",0,1
"744",4537353,19,"Private","College","Absent","Clerical",260015.72,"Female",0,20,"UnitedStates",0,0
"745",4538700,22,"Private","HSgrad","Absent","Service",85976.68,"Female",0,40,"UnitedStates",0,0
"746",4540171,40,"Private","HSgrad","Absent","Machinist",111604.03,"Female",0,40,"UnitedStates",0,0
"747",4542027,45,"PSState","HSgrad","Divorced","Support",93983.38,"Female",0,40,"UnitedStates",0,0
"748",4546438,45,"PSState","Professional","Divorced","Professional",105763.11,"Female",0,43,"UnitedStates",0,0
"749",4558251,42,"Private","Vocational","Absent","Clerical",97380.27,"Female",0,60,"UnitedStates",0,0
"750",4558485,42,"Private","Yr7t8","Married","Cleaner",51245.9,"Male",0,30,"Mexico",0,0
"751",4559741,60,NA,"HSgrad","Married",NA,13061.1,"Male",1848,40,"UnitedStates",11588,1
"752",4562337,53,"Private","HSgrad","Divorced","Machinist",102342.44,"Male",0,40,"UnitedStates",0,0
"753",4572048,45,"Private","HSgrad","Divorced","Clerical",130502.82,"Female",0,38,"UnitedStates",0,0
"754",4577329,57,"Private","HSgrad","Married","Executive",37598.92,"Male",0,50,"UnitedStates",0,0
"755",4579400,61,"Consultant","HSgrad","Married","Farming",29392.56,"Male",1568,50,"UnitedStates",0,0
"756",4580432,20,"Private","Vocational","Absent","Service",180841.47,"Female",0,20,"UnitedStates",0,0
"757",4584715,43,NA,"HSgrad","Married",NA,47064.34,"Male",0,40,"UnitedStates",0,0
"758",4587838,31,"Private","Bachelor","Married","Professional",36692.7,"Male",0,48,"Philippines",15024,1
"759",4600372,29,"Private","Yr10","Absent","Professional",78257.05,"Male",0,40,"UnitedStates",0,0
"760",4608348,29,"Private","Doctorate","Absent","Professional",128737.61,"Male",0,40,"UnitedStates",0,0
"761",4611333,56,"Private","HSgrad","Married","Repair",35987.72,"Male",0,60,"UnitedStates",0,0
"762",4614197,21,"Private","Preschool","Absent","Farming",67198.88,"Male",0,50,"Mexico",0,0
"763",4622365,37,"Private","HSgrad","Married","Service",214984.25,"Female",0,60,"Philippines",0,0
"764",4631716,34,"PSState","HSgrad","Unmarried","Clerical",138982.23,"Female",0,20,"UnitedStates",0,0
"765",4633218,40,"Private","College","Married","Professional",39459.43,"Male",0,40,"UnitedStates",1778,1
"766",4639176,33,"Private","College","Married","Machinist",12121.85,"Male",0,55,"UnitedStates",0,0
"767",4639600,42,"PSFederal","Bachelor","Married","Executive",60667.89,"Male",0,52,"UnitedStates",5139,1
"768",4644562,31,"Private","Vocational","Married","Executive",33700.67,"Male",0,40,"UnitedStates",0,0
"769",4647508,58,"Private","Bachelor","Married","Professional",46084.16,"Male",0,40,"UnitedStates",5885,1
"770",4649943,37,"Private","HSgrad","Absent","Transport",84445.12,"Male",0,50,"UnitedStates",0,0
"771",4652713,33,"Private","HSgrad","Divorced","Service",158246.58,"Female",0,40,"UnitedStates",0,0
"772",4655009,46,"Private","Bachelor","Married","Sales",11056.48,"Male",0,50,"Germany",7395,1
"773",4655111,51,"PSLocal","Doctorate","Married","Professional",58901.13,"Female",0,40,"UnitedStates",3100,1
"774",4666008,22,"Private","HSgrad","Absent","Transport",179631.06,"Male",0,40,"UnitedStates",0,0
"775",4666599,61,NA,"Master","Married",NA,49353.08,"Male",0,2,"UnitedStates",13703,1
"776",4668300,23,"Private","HSgrad","Absent","Support",105740.62,"Male",0,50,"UnitedStates",0,0
"777",4682669,24,"Private","Yr7t8","Absent","Cleaner",97678.27,"Male",0,40,"Mexico",0,0
"778",4689490,30,"Private","Yr11","Married","Service",24104.35,"Male",0,40,"Mexico",0,0
"779",4689637,30,"Private","Vocational","Married-spouse-absent","Clerical",56324.13,"Female",0,40,"UnitedStates",0,0
"780",4692559,27,"Private","HSgrad","Married","Repair",50784.51,"Male",0,40,NA,-173,1
"781",4694319,20,"Private","Yr9","Absent","Executive",190280.44,"Female",0,40,"Mexico",0,0
"782",4694662,46,"Private","Yr5t6","Absent","Machinist",122773.27,"Female",0,40,"NewZealand",0,0
"783",4700366,26,"Private","HSgrad","Absent","Service",131220.35,"Male",0,25,"UnitedStates",0,0
"784",4701408,21,"Private","College","Absent","Service",142964.61,"Female",0,20,NA,0,0
"785",4703983,51,"Private","HSgrad","Married","Support",50330.96,"Male",0,40,"UnitedStates",0,0
"786",4715531,27,"PSLocal","HSgrad","Married","Protective",96788.66,"Female",0,40,"UnitedStates",0,0
"787",4729221,50,"Private","Bachelor","Married","Executive",12860.37,"Male",0,40,"UnitedStates",11649,1
"788",4738785,51,"Private","Bachelor","Married","Repair",25755.81,"Male",0,50,"UnitedStates",0,0
"789",4741336,17,"Private","Yr11","Absent","Service",160238.05,"Male",0,20,"UnitedStates",0,0
"790",4751997,29,"Private","HSgrad","Married","Sales",37701.18,"Male",0,50,"UnitedStates",0,0
"791",4752955,23,"Private","Associate","Married","Sales",291572.84,"Female",0,25,"UnitedStates",0,0
"792",4753272,35,"Private","Bachelor","Married","Professional",325013.98,"Female",0,8,NA,7298,1
"793",4753958,40,"Consultant","HSgrad","Divorced","Executive",73617.56,"Male",0,50,"UnitedStates",0,0
"794",4762720,27,"Private","Yr10","Absent","Service",69852.03,"Male",0,40,"UnitedStates",0,0
"795",4763133,19,"Private","College","Absent","Professional",102168.43,"Female",0,40,"UnitedStates",0,0
"796",4770990,20,"Private","College","Absent","Service",224389.29,"Male",0,30,"UnitedStates",0,0
"797",4777364,38,"Private","Associate","Married","Sales",47401.48,"Male",0,50,"UnitedStates",7414,1
"798",4782309,61,"Private","Doctorate","Married","Professional",40935.01,"Male",0,40,"UnitedStates",4426,1
"799",4782610,55,"PSState","Master","Married","Professional",40516.12,"Male",0,45,"UnitedStates",7688,1
"800",4784636,26,"Private","College","Absent","Clerical",57726.47,"Female",0,40,"UnitedStates",0,0
"801",4790985,36,"SelfEmp","College","Married","Sales",9113.89,"Male",0,60,"UnitedStates",15024,1
"802",4793952,59,"PSState","Bachelor","Absent","Executive",49513.57,"Female",0,40,"Fiji",0,0
"803",4800945,61,"Private","Yr10","Married","Sales",46060.23,"Male",0,40,"UnitedStates",0,0
"804",4804248,27,"Private","HSgrad","Married","Repair",10662.97,"Male",0,53,"UnitedStates",0,0
"805",4809463,59,NA,"Bachelor","Married",NA,6964.85,"Male",0,40,"UnitedStates",0,0
"806",4820536,39,"Private","HSgrad","Divorced","Executive",274431.1,"Female",0,45,"UnitedStates",0,0
"807",4823221,45,"PSFederal","HSgrad","Married","Clerical",21793.84,"Male",1114.66666666667,40,"UnitedStates",0,0
"808",4829979,47,"PSLocal","Bachelor","Married","Professional",16366.22,"Male",0,40,"UnitedStates",0,0
"809",4844691,23,"Private","College","Absent","Clerical",126590.09,"Female",0,40,"UnitedStates",0,0
"810",4862788,32,"Private","College","Absent","Sales",57984.3,"Female",0,40,"UnitedStates",0,0
"811",4864846,32,"Private","Yr10","Married","Repair",37420.49,"Male",0,40,"UnitedStates",1622,1
"812",4872030,32,"Private","HSgrad","Absent","Machinist",183554.05,"Male",0,40,"UnitedStates",0,0
"813",4878009,56,"Private","HSgrad","Absent","Cleaner",157371.23,"Male",0,28,"UnitedStates",0,0
"814",4880357,24,"Private","College","Absent","Farming",102611.6,"Male",0,50,"UnitedStates",0,0
"815",4881559,19,"Private","HSgrad","Absent","Sales",87617.15,"Female",0,24,"UnitedStates",0,0
"816",4885229,52,"Consultant","College","Married","Support",28753.79,"Male",0,60,"UnitedStates",6321,1
"817",4888098,31,"Private","Yr9","Married","Machinist",42408.09,"Male",0,40,"Mexico",0,0
"818",4889345,47,"Private","College","Married","Repair",38787.53,"Male",0,40,"UnitedStates",0,0
"819",4890811,46,"Private","College","Married","Executive",100347.61,"Female",0,40,"UnitedStates",2741,1
"820",4895144,17,"Private","Yr9","Absent","Transport",61681.73,"Male",0,20,"UnitedStates",0,0
"821",4897621,21,"Private","College","Absent","Clerical",154890.3,"Female",0,15,"UnitedStates",0,0
"822",4901863,44,"PSLocal","Vocational","Absent","Repair",53696.99,"Male",0,44,"UnitedStates",0,0
"823",4909545,34,"Private","Associate","Married","Sales",61153.39,"Male",1902,50,"UnitedStates",11637,1
"824",4914214,35,"Private","Bachelor","Married","Executive",49430.62,"Male",0,45,"UnitedStates",0,1
"825",4914481,21,"Private","College","Absent","Clerical",172456.38,"Female",0,40,"UnitedStates",0,0
"826",4917525,20,"Private","College","Absent","Sales",84471.66,"Female",0,40,"UnitedStates",0,0
"827",4918789,18,"Private","College","Absent","Sales",56027.94,"Female",0,20,"UnitedStates",0,0
"828",4919773,60,NA,"Yr9","Divorced",NA,62317.89,"Male",0,35,"UnitedStates",0,0
"829",4921569,34,"Private","Bachelor","Absent","Sales",104055.14,"Female",0,40,"UnitedStates",0,0
"830",4924726,43,"Private","College","Absent","Executive",80053.94,"Male",0,50,"UnitedStates",0,0
"831",4928150,22,"PSLocal","Vocational","Absent","Clerical",82936.28,"Female",0,10,NA,0,0
"832",4930197,48,"Consultant","College","Married","Transport",16557.72,"Male",0,50,"UnitedStates",4838,1
"833",4933562,61,"Private","HSgrad","Married","Repair",13147.86,"Male",1367.33333333333,20,"UnitedStates",0,0
"834",4934504,27,"Private","HSgrad","Absent","Machinist",158458.54,"Male",0,45,"UnitedStates",0,0
"835",4935734,33,"Private","Bachelor","Married","Executive",40925.7,"Male",0,55,"UnitedStates",1021,1
"836",4935771,20,"Private","College","Absent","Transport",163772,"Male",0,40,"UnitedStates",0,0
"837",4940025,19,NA,"Yr11","Absent",NA,69773.74,"Female",0,30,"UnitedStates",0,0
"838",4941388,33,"Private","HSgrad","Married","Transport",27661.6,"Male",0,55,"UnitedStates",4973,1
"839",4943700,52,"Private","HSgrad","Married","Repair",33379.58,"Male",0,40,"UnitedStates",0,0
"840",4946567,37,"Private","Bachelor","Absent","Clerical",94623.76,"Female",0,35,"UnitedStates",0,0
"841",4951488,19,"PSState","HSgrad","Absent","Clerical",213011.2,"Female",0,40,"UnitedStates",0,0
"842",4958992,47,"Consultant","HSgrad","Married","Sales",69200.36,"Male",0,75,"UnitedStates",4064,1
"843",4961462,30,"Private","HSgrad","Married","Cleaner",33187.91,"Male",0,44,"UnitedStates",0,0
"844",4962427,29,"Private","Associate","Absent","Sales",40905.21,"Female",0,40,"UnitedStates",0,0
"845",4962764,33,"PSLocal","Master","Absent","Professional",82559.71,"Female",0,40,"Germany",0,0
"846",4974903,41,"PSFederal","College","Married","Executive",2654.56,"Male",0,40,"UnitedStates",12482,1
"847",4977552,44,"SelfEmp","Bachelor","Married","Sales",44226.52,"Male",0,50,NA,2861,1
"848",4987083,33,"Private","Bachelor","Married","Executive",151493.63,"Female",0,32,"UnitedStates",0,1
"849",4987768,29,"Consultant","HSgrad","Absent","Repair",50433,"Male",0,50,"UnitedStates",0,1
"850",4989781,48,"Private","Bachelor","Married-spouse-absent","Professional",74381.26,"Female",0,36,"Philippines",0,1
"851",4991112,34,"Private","Bachelor","Married-spouse-absent","Clerical",81418.44,"Female",0,45,"UnitedStates",0,0
"852",4991634,30,"Private","College","Absent","Executive",52915.44,"Male",0,52,"UnitedStates",0,0
"853",4996668,23,"Private","HSgrad","Absent","Service",157676.14,"Male",0,35,"UnitedStates",0,0
"854",5005813,44,"PSLocal","Associate","Divorced","Protective",101677.29,"Female",0,56,"UnitedStates",6731,1
"855",5020138,45,"Private","HSgrad","Widowed","Service",21611.94,"Female",0,50,"Vietnam",0,0
"856",5024034,34,"Private","Yr11","Married","Cleaner",18208.52,"Male",0,40,"UnitedStates",0,0
"857",5027835,41,"SelfEmp","HSgrad","Unmarried","Executive",163715.34,"Male",0,40,"UnitedStates",0,0
"858",5028042,19,"Private","HSgrad","Absent","Sales",184671.16,"Female",0,20,"UnitedStates",0,0
"859",5029348,48,"PSLocal","Master","Divorced","Professional",63452.61,"Female",0,40,"UnitedStates",5226,1
"860",5036249,40,"Private","College","Married","Clerical",227449.1,"Female",0,40,"UnitedStates",7298,1
"861",5040783,66,NA,"HSgrad","Married",NA,17004.3,"Male",0,30,"UnitedStates",0,0
"862",5042008,29,"Private","HSgrad","Divorced","Machinist",192971.42,"Male",0,56,"UnitedStates",0,0
"863",5043841,50,"Private","HSgrad","Married","Clerical",8292.78,"Male",0,40,"UnitedStates",0,0
"864",5054126,32,"PSState","HSgrad","Divorced","Service",45951.16,"Female",0,25,"UnitedStates",0,0
"865",5063409,30,"Private","Bachelor","Absent","Sales",153262.9,"Male",0,18,"UnitedStates",0,0
"866",5079199,26,"Consultant","College","Unmarried","Repair",120415.46,"Male",0,30,"UnitedStates",0,0
"867",5083260,21,"Private","College","Absent","Service",164221.31,"Male",0,40,NA,0,0
"868",5083552,29,"Private","Master","Married","Sales",71387.94,"Male",0,40,"UnitedStates",7298,1
"869",5086101,35,"Private","Yr11","Married","Sales",48591.21,"Male",0,65,"UnitedStates",0,0
"870",5087685,41,"SelfEmp","HSgrad","Married","Repair",41275.84,"Male",0,50,"UnitedStates",0,0
"871",5097839,22,"Private","College","Absent","Machinist",26127.67,"Male",0,40,"UnitedStates",0,0
"872",5100635,24,"Private","HSgrad","Divorced","Executive",107521.53,"Female",0,50,"UnitedStates",0,0
"873",5108328,55,"Consultant","Bachelor","Married","Professional",330573.21,"Female",0,8,"UnitedStates",0,0
"874",5110751,27,"Private","HSgrad","Absent","Cleaner",208645.63,"Male",0,40,"UnitedStates",0,0
"875",5114511,18,"Private","Yr11","Absent","Service",127276.93,"Female",0,15,"UnitedStates",0,0
"876",5118803,45,"Private","Bachelor","Married","Professional",30060.37,"Male",1977,40,"UnitedStates",8903,1
"877",5121776,22,"Private","College","Absent","Clerical",154675.1,"Female",0,35,"UnitedStates",0,0
"878",5124460,49,"Private","Vocational","Married-spouse-absent","Cleaner",25113.04,"Male",920,42,"UnitedStates",0,0
"879",5132331,36,"Private","HSgrad","Divorced","Service",93966.02,"Female",0,30,"UnitedStates",0,0
"880",5151739,73,NA,"HSgrad","Widowed",NA,44046.63,"Female",0,8,"UnitedStates",0,0
"881",5157458,19,"PSState","Yr12","Absent","Transport",100155.39,"Male",0,20,"UnitedStates",0,0
"882",5162451,37,"Private","Bachelor","Married","Executive",15834.6,"Male",0,50,"UnitedStates",0,1
"883",5168625,21,NA,"College","Absent",NA,107108.44,"Male",0,10,"UnitedStates",0,0
"884",5185133,46,"Private","Associate","Married","Transport",48465.11,"Male",0,36,"UnitedStates",0,0
"885",5185185,66,NA,"Vocational","Widowed",NA,54347.79,"Female",0,40,"UnitedStates",0,0
"886",5189066,54,"SelfEmp","HSgrad","Married","Executive",45259.14,"Male",0,98,"UnitedStates",2446,1
"887",5192673,65,"Private","Bachelor","Married","Executive",43736.99,"Male",0,40,"UnitedStates",5541,1
"888",5195494,45,"Private","College","Married","Repair",35352.57,"Male",0,40,"UnitedStates",0,1
"889",5195824,44,"Private","HSgrad","Absent","Repair",89285.95,"Male",0,60,"UnitedStates",0,0
"890",5198017,59,"PSLocal","HSgrad","Married","Clerical",91243.71,"Female",0,38,"UnitedStates",11409,1
"891",5198986,22,"Private","College","Absent","Repair",285526.27,"Male",0,40,"UnitedStates",0,0
"892",5199683,32,"PSLocal","HSgrad","Married","Service",15392.23,"Male",0,41,"UnitedStates",0,0
"893",5201451,61,"Private","HSgrad","Married","Machinist",34720.61,"Male",0,40,"UnitedStates",0,0
"894",5201637,35,"Private","College","Married","Executive",41900.16,"Male",0,60,"UnitedStates",15024,1
"895",5209691,44,"Private","College","Married","Professional",50153.16,"Male",0,40,"UnitedStates",88402,1
"896",5210369,26,"Private","College","Absent","Protective",84098.64,"Male",0,44,"UnitedStates",0,0
"897",5220053,35,"Private","Bachelor","Married","Professional",35840.09,"Male",0,50,"UnitedStates",0,0
"898",5224758,27,"Private","HSgrad","Married","Cleaner",33613.77,"Male",0,80,"UnitedStates",485,1
"899",5226913,50,NA,"Master","Absent",NA,85184.47,"Male",0,40,"UnitedStates",0,0
"900",5233423,57,"Private","HSgrad","Married","Executive",180527.55,"Female",0,38,"UnitedStates",0,0
"901",5234467,45,"Private","Bachelor","Married","Executive",49376.01,"Male",0,60,"UnitedStates",7119,1
"902",5235838,33,"Private","Bachelor","Married","Executive",32526.41,"Male",0,50,"UnitedStates",2452,1
"903",5252390,34,"Private","HSgrad","Divorced","Clerical",193043.03,"Male",0,40,"UnitedStates",0,0
"904",5256627,67,NA,"HSgrad","Married",NA,14349.23,"Male",0,11,"UnitedStates",0,0
"905",5257032,29,"Private","College","Married","Repair",14845.09,"Male",0,40,"Jamaica",9384,1
"906",5258259,44,"Private","Bachelor","Married","Executive",33987.25,"Male",0,40,"UnitedStates",2851,1
"907",5263682,21,"Private","HSgrad","Absent","Farming",177077.59,"Male",0,20,"UnitedStates",0,0
"908",5268572,33,"PSState","HSgrad","Married","Support",10137.31,"Male",0,40,"UnitedStates",0,0
"909",5268782,49,"Private","Bachelor","Married","Professional",50834.09,"Male",0,40,"Columbia",0,0
"910",5269457,31,"Private","College","Divorced","Clerical",234830.21,"Female",0,40,"UnitedStates",0,0
"911",5282093,19,"Consultant","HSgrad","Absent","Repair",109743.23,"Male",0,40,"UnitedStates",0,0
"912",5282817,35,"Private","Yr10","Divorced","Machinist",51457.79,"Male",0,50,"UnitedStates",0,0
"913",5288840,70,"Private","Yr11","Married","Transport",35483.35,"Male",0,40,"UnitedStates",0,0
"914",5292303,54,"Private","College","Divorced","Clerical",65131.3,"Female",0,40,"UnitedStates",0,0
"915",5293006,42,"Private","HSgrad","Married","Repair",17790.18,"Male",1114.66666666667,40,"UnitedStates",0,0
"916",5296852,62,"Private","College","Married","Transport",55497.9,"Male",0,20,"UnitedStates",0,0
